FeatureType,FeatureLabel,FeatureID,OutputItem,Actual,Nominal,Deviation,UpperTol,LowerTol,PassFail
Circle,F14,14,Circularity,,,0.015265,,,
Circle,F15,15,Coord_X,41.814473,,,,,
Circle,F15,15,Coord_Y,-82.901673,,,,,
Circle,F15,15,Coord_Z,-0.078600,,,,,
Circle,F15,15,Diameter,0.250097,,,,,
Circle,F15,15,Radius,0.125048,,,,,
Circle,F15,15,Circularity,,,0.025246,,,
Circle,F16,16,Coord_X,-41.846707,,,,,
Circle,F16,16,Coord_Y,-82.920145,,,,,
Circle,F16,16,Coord_Z,-0.015500,,,,,
Circle,F16,16,Diameter,0.228029,,,,,
Circle,F16,16,Radius,0.114015,,,,,
Circle,F16,16,Circularity,,,0.018718,,,
Circle,F17,17,Coord_X,-92.726169,,,,,
Circle,F17,17,Coord_Y,5.232648,,,,,
Circle,F17,17,Coord_Z,0.122500,,,,,
Circle,F17,17,Diameter,0.233817,,,,,
Circle,F17,17,Radius,0.116909,,,,,
Circle,F17,17,Circularity,,,0.016054,,,
Circle,F18,18,Coord_X,-50.947763,,,,,
Circle,F18,18,Coord_Y,77.609416,,,,,
Circle,F18,18,Coord_Z,-0.076700,,,,,
Circle,F18,18,Diameter,0.226184,,,,,
Circle,F18,18,Radius,0.113092,,,,,
Circle,F18,18,Circularity,,,0.012206,,,
Circle,F19,19,Coord_X,-0.000513,,,,,
Circle,F19,19,Coord_Y,-0.001163,,,,,
Circle,F19,19,Coord_Z,0.041300,,,,,
Circle,F19,19,Diameter,0.179117,,,,,
Circle,F19,19,Radius,0.089559,,,,,
Circle,F19,19,Circularity,,,0.029759,,,
Line,FE5,20,Coord_X,0.315020,,,,,
Line,FE5,20,Coord_Y,83.427676,,,,,
Line,FE5,20,Coord_Z,0.010350,,,,,
Line,FE5,20,Angle,359.9922,,,,,
Line,FE5,20,X-Angle,0.1874,,,,,
Line,FE5,20,Y-Angle,90.0078,,,,,
Line,FE5,20,Z-Angle,90.1873,,,,,
Line,FE5,20,Straightness,,,1.355401,,,
Line,FE6,21,Coord_X,72.567627,,,,,
Line,FE6,21,Coord_Y,41.295167,,,,,
Line,FE6,21,Coord_Z,0.075565,,,,,
Line,FE6,21,Angle,299.9839,,,,,
Line,FE6,21,X-Angle,60.0161,,,,,
Line,FE6,21,Y-Angle,150.0161,,,,,
Line,FE6,21,Z-Angle,90.0000,,,,,
Line,FE6,21,Straightness,,,0.136007,,,
Line,FE1,22,Coord_X,78.806439,,,,,
Line,FE1,22,Coord_Y,-30.547454,,,,,
Line,FE1,22,Coord_Z,0.017200,,,,,
Line,FE1,22,Angle,240.0039,,,,,
Line,FE1,22,X-Angle,119.9961,,,,,
Line,FE1,22,Y-Angle,150.0038,,,,,
Line,FE1,22,Z-Angle,90.0638,,,,,
Line,FE1,22,Straightness,,,0.498600,,,
Line,FE2,23,Coord_X,-10.315836,,,,,
Line,FE2,23,Coord_Y,-83.554902,,,,,
Line,FE2,23,Coord_Z,-0.059438,,,,,
Line,FE2,23,Angle,179.9922,,,,,
Line,FE2,23,X-Angle,179.8409,,,,,
Line,FE2,23,Y-Angle,89.9922,,,,,
Line,FE2,23,Z-Angle,89.8411,,,,,
Line,FE2,23,Straightness,,,0.572757,,,
Line,FE3,24,Coord_X,-75.613909,,,,,
Line,FE3,24,Coord_Y,-36.092196,,,,,
Line,FE3,24,Coord_Z,0.086545,,,,,
Line,FE3,24,Angle,119.9720,,,,,
Line,FE3,24,X-Angle,119.9720,,,,,
Line,FE3,24,Y-Angle,29.9720,,,,,
Line,FE3,24,Z-Angle,90.0000,,,,,
Line,FE3,24,Straightness,,,0.181571,,,
Line,FE4,25,Coord_X,-73.132218,,,,,
Line,FE4,25,Coord_Y,40.202959,,,,,
Line,FE4,25,Coord_Z,0.086614,,,,,
Line,FE4,25,Angle,60.0065,,,,,
Line,FE4,25,X-Angle,60.0065,,,,,
Line,FE4,25,Y-Angle,29.9935,,,,,
Line,FE4,25,Z-Angle,89.9999,,,,,
Line,FE4,25,Straightness,,,0.078353,,,
Line,KE1,26,Coord_X,75.764582,,,,,
Line,KE1,26,Coord_Y,-34.646404,,,,,
Line,KE1,26,Coord_Z,0.116493,,,,,
Line,KE1,26,Angle,240.0020,,,,,
Line,KE1,26,X-Angle,119.9980,,,,,
Line,KE1,26,Y-Angle,150.0020,,,,,
Line,KE1,26,Z-Angle,90.0000,,,,,
Line,KE1,26,Straightness,,,0.285530,,,
Line,KE2,27,Coord_X,8.170651,,,,,
Line,KE2,27,Coord_Y,-82.952586,,,,,
Line,KE2,27,Coord_Z,0.018072,,,,,
Line,KE2,27,Angle,180.0107,,,,,
Line,KE2,27,X-Angle,179.9450,,,,,
Line,KE2,27,Y-Angle,90.0107,,,,,
Line,KE2,27,Z-Angle,89.9461,,,,,
Line,KE2,27,Straightness,,,0.490872,,,
Line,KE3,28,Coord_X,-76.430983,,,,,
Line,KE3,28,Coord_Y,-33.526483,,,,,
Line,KE3,28,Coord_Z,0.197695,,,,,
Line,KE3,28,Angle,120.0003,,,,,
Line,KE3,28,X-Angle,120.0003,,,,,
Line,KE3,28,Y-Angle,30.0003,,,,,
Line,KE3,28,Z-Angle,90.0232,,,,,
Line,KE3,28,Straightness,,,0.270578,,,
Line,KE4,29,Coord_X,-74.473664,,,,,
Line,KE4,29,Coord_Y,36.903242,,,,,
Line,KE4,29,Coord_Z,0.201101,,,,,
Line,KE4,29,Angle,60.0025,,,,,
Line,KE4,29,X-Angle,60.0025,,,,,
Line,KE4,29,Y-Angle,29.9976,,,,,
Line,KE4,29,Z-Angle,90.0476,,,,,
Line,KE4,29,Straightness,,,0.264867,,,
Line,KE5,30,Coord_X,4.275185,,,,,
Line,KE5,30,Coord_Y,82.961251,,,,,
Line,KE5,30,Coord_Z,0.294372,,,,,
Line,KE5,30,Angle,0.0082,,,,,
Line,KE5,30,X-Angle,0.0082,,,,,
Line,KE5,30,Y-Angle,89.9918,,,,,
Line,KE5,30,Z-Angle,89.9999,,,,,
Line,KE5,30,Straightness,,,0.035197,,,
Line,KE6,31,Coord_X,71.384993,,,,,
Line,KE6,31,Coord_Y,42.280137,,,,,
Line,KE6,31,Coord_Z,0.235064,,,,,
Line,KE6,31,Angle,300.0077,,,,,
Line,KE6,31,X-Angle,59.9923,,,,,
Line,KE6,31,Y-Angle,149.9922,,,,,
Line,KE6,31,Z-Angle,90.0301,,,,,
Line,KE6,31,Straightness,,,0.351234,,,
Point,C1_outside_pts,32,Coord_X,92.821332,,,,,
Point,C1_outside_pts,32,Coord_Y,5.455388,,,,,
Point,C1_outside_pts,32,Coord_Z,0.125254,,,,,
Point,C1_inside_pts,33,Coord_X,92.919237,,,,,
Point,C1_inside_pts,33,Coord_Y,5.410255,,,,,
Point,C1_inside_pts,33,Coord_Z,0.033727,,,,,
Distance,C1_Depth,34,DZ,0.091527,,,,,
Point,C2_outside_pts,35,Coord_X,41.769209,,,,,
Point,C2_outside_pts,35,Coord_Y,-83.193002,,,,,
Point,C2_outside_pts,35,Coord_Z,-0.014956,,,,,
Point,C2_inside_pts,36,Coord_X,41.912413,,,,,
Point,C2_inside_pts,36,Coord_Y,-83.222071,,,,,
Point,C2_inside_pts,36,Coord_Z,-0.102089,,,,,
Distance,C2_Depth,37,DZ,0.087133,,,,,
Point,C3_outside_pts,38,Coord_X,-41.779424,,,,,
Point,C3_outside_pts,38,Coord_Y,-83.211875,,,,,
Point,C3_outside_pts,38,Coord_Z,0.060641,,,,,
Point,C3_inside_pts,39,Coord_X,-41.801827,,,,,
Point,C3_inside_pts,39,Coord_Y,-83.233186,,,,,
Point,C3_inside_pts,39,Coord_Z,-0.021743,,,,,
Distance,C3_Depth,40,DZ,0.082384,,,,,
Point,C4_outside_pts,41,Coord_X,-92.925889,,,,,
Point,C4_outside_pts,41,Coord_Y,5.409186,,,,,
Point,C4_outside_pts,41,Coord_Z,0.204141,,,,,
Point,C4_inside_pts,42,Coord_X,-93.002876,,,,,
Point,C4_inside_pts,42,Coord_Y,5.387817,,,,,
Point,C4_inside_pts,42,Coord_Z,0.103523,,,,,
Distance,C4_Depth,43,DZ,0.100618,,,,,
Point,C5_outside_pts,44,Coord_X,-51.136202,,,,,
Point,C5_outside_pts,44,Coord_Y,77.813324,,,,,
Point,C5_outside_pts,44,Coord_Z,0.058751,,,,,
Point,C5_inside_pts,45,Coord_X,-51.197408,,,,,
Point,C5_inside_pts,45,Coord_Y,77.796458,,,,,
Point,C5_inside_pts,45,Coord_Z,-0.040220,,,,,
Distance,C5_Depth,46,DZ,0.098971,,,,,
Point,C6_outside_pts,47,Coord_X,50.982385,,,,,
Point,C6_outside_pts,47,Coord_Y,77.879670,,,,,
Point,C6_outside_pts,47,Coord_Z,0.131304,,,,,
Point,C6_inside_pts,48,Coord_X,51.039311,,,,,
Point,C6_inside_pts,48,Coord_Y,77.892251,,,,,
Point,C6_inside_pts,48,Coord_Z,0.038494,,,,,
Distance,C6_Depth,49,DZ,0.092810,,,,,
Circle,F6_Modified,50,Coord_X,-69.268180,,,,,
Circle,F6_Modified,50,Coord_Y,39.990859,,,,,
Circle,F6_Modified,50,Coord_Z,0.137100,,,,,
Circle,F6_Modified,50,Diameter,0.177307,,,,,
Circle,F6_Modified,50,Radius,0.088654,,,,,
Circle,F6_Modified,50,Circularity,,,0.011767,,,
Circle,F8_Modified,51,Coord_X,92.136326,,,,,
Circle,F8_Modified,51,Coord_Y,0.024875,,,,,
Circle,F8_Modified,51,Coord_Z,0.059500,,,,,
Circle,F8_Modified,51,Diameter,0.173315,,,,,
Circle,F8_Modified,51,Radius,0.086657,,,,,
Circle,F8_Modified,51,Circularity,,,0.016677,,,
Circle,F12_Modified,52,Coord_X,-46.074166,,,,,
Circle,F12_Modified,52,Coord_Y,79.798857,,,,,
Circle,F12_Modified,52,Coord_Z,0.049500,,,,,
Circle,F12_Modified,52,Diameter,0.176666,,,,,
Circle,F12_Modified,52,Radius,0.088333,,,,,
Circle,F12_Modified,52,Circularity,,,0.025755,,,
